publishedAt,authorDisplayName,textDisplay,like_count,likeCount
2024-04-25T00:24:14Z,@Mamat_Ingusan,Gas pak Prabowo. Tugas pertama. Musnahkan KKB,0.0,
2024-04-24T22:56:18Z,@aksareynand2316,Alhamdulillah,0.0,
2024-04-24T22:30:45Z,@BuZain2014,Salam damai sejahtera selalu buat NKRI,0.0,
2024-04-24T20:32:25Z,@DUNIAMISTERI82,Alhamdulillah sudah selsai. Selamat buat bpak prabowo gibran . NKRI HARGA MATI,0.0,
2024-04-24T20:06:43Z,@megawati8840,Alhamdulillah smg barokah dan amanah Aamiin,0.0,
2024-04-24T17:39:34Z,@user-fi6lc6sw7n,Suara aku selalu untuk pak Prabowo,0.0,
2024-04-24T15:42:06Z,@zulfanzulfan5735,"Paman kasih bangku hargai usahanya, kasihan paman sampai di pecat.selamat bekerja ketua kpu, ketua Bawaslu dan ketua MK tetap di pertahankan,, beliau2 sangat amanah dan meraka adalah yg menentukan nasib bangsa dengan kejujuran nya di pilihlah Prabowo dan Gibran",0.0,
2024-04-24T15:06:55Z,@dedisutedijaya1307,Alhamdulilah semoga Indonesia menjadi negara yang baldatun toyibatun warobbun Ghofur Aamiin Ya Robb,0.0,
2024-04-24T14:42:29Z,@ChamdanUdin,"Alhamdulillah lelahku terbayar , selamat bapakku semoga Alloh meridloi dan membimbing bapak prabowo menjadi pemimpin yg amanah",4.0,
2024-04-24T14:30:47Z,@SaminemNganjuk,Meskipun prabowo gibran menang tetep aja akun rusmin gak Terima aja kalo junjungannya kalah kemarin saya lihat komunitas channelnya bikin judul rip demokrasi,0.0,
2024-04-24T13:48:52Z,@duldosen6189,Koyo ngene jd ketua KPU muda 2x han cepat modar lor .,0.0,
2024-04-24T13:02:43Z,@wajendraalresca7226,Semoga damai,0.0,
2024-04-24T12:53:16Z,@kangsantri8574,Semoga kedepan kebijakannya lebih mementingkan kita selaku rakyat kecil dari pada mereka yang berdasi,0.0,
2024-04-24T12:40:55Z,@dowvic412,"selamat bekerja untuk rakyat bapak prabowo, semoga amanah dan bisa membawa indonesia semaki  maju dan sejahtera🎉🎉🎉",0.0,
2024-04-24T11:36:42Z,@ventilissusanti3174,Bapak prabowo I love U,0.0,
2024-04-24T11:30:47Z,@user-sd7xu4mp1f,Alhamdulillah . Selamat menjalankan tugas pak prabowo dan mas gibran. Semoga Indonesia lebih baik dan maju aamiin❤❤,0.0,
2024-04-24T11:16:08Z,@nimrothtb,Selamat buat Mas Gibran Rakabuming Raka. Siapkan diri anda utk masa depan (next generation) Indonesia.,0.0,
2024-04-24T11:14:06Z,@nimrothtb,Selamat buat Pak Prabowo yg tdk pernah mundur dan tetap semangat untuk meraih yg terbaik buat Bangsa dan Negara.,0.0,
2024-04-24T11:12:28Z,@nimrothtb,"Selamat kepada KPU yg telah bekerja keras di atas kejujuran, netralitas, langsung dan bebas. Semoga Allah beserta KPU.",0.0,
2024-04-24T10:24:09Z,@widysucipto_2911,Alhamdulillah,1.0,
2024-04-24T09:56:01Z,@brokenswordmen,wkwkwkwk planga plongo modal bapaknya jadi pejabat!,0.0,
2024-04-24T09:45:48Z,@Al-Ikhlas159,Sah ❤❤❤,0.0,
2024-04-24T09:28:36Z,@widiriyasari8544,Selamat menjalankan tugasmu pak bowo dan mas e...tepati visi misi dan janjimu,0.0,
2024-04-24T08:39:25Z,@nendeyss,2024# pemilu dagelan,0.0,
2024-04-24T08:37:31Z,@RinaNadi,Semoga semua yg terlibat kecurangan  Pilpres 2024 baik2 saja,0.0,
2024-04-24T08:24:08Z,@Oppo-kt3lo,Kalau di menang kan karena curang gak akan senang hidupmu akan sengsara,0.0,
2024-04-24T04:29:24Z,@fajarafan515,Cepat2 lah sdh.. cepat pula azabnya,0.0,
2024-04-24T04:28:58Z,@user-op5iy5cr5n,Alhamdulillah,0.0,
2024-04-24T04:28:57Z,@sriyuliani4704,Semangat Menjalankan Tugas nggeh Pak Prabowo Gibran Smoga Selalu Dalam Lindungan Allah Aamiin,43.0,
2024-04-24T04:28:54Z,@halimah345,Hidup pak Prabowo. Indonesia bakal jadi macan asia lagi,3.0,
2024-04-24T04:28:15Z,@andipurbandi368,"Yg komen2 nyinyir, gak paham politik, gaya doang, otak gak nyampe..?",0.0,
2024-04-24T04:28:13Z,@wiwinwidya2837,Alhamdulillah..selamat PA Prabowo gibran 🙏,43.0,
2024-04-24T04:28:11Z,@LutsetiaDamar,Alhamdulillah selamattt bekerja bpk probowo dan gibran,5.0,
2024-04-24T04:28:06Z,@user-rx4dd3rt3v,Alhamdulillah selamat bapak Presidenku yg baru bapak Prabowo dan Mas Gibran selamat untuk rakyat Indonesia dan selamat bekerja 🎉🎉🎉🎉,19.0,
2024-04-24T04:27:57Z,@SaNN2210,Alhamdulillah jendral,4.0,
2024-04-24T04:27:55Z,@jonathangeoffrey7491,Akhirnya suaraku tdk sia2   😂😂,75.0,
2024-04-24T04:27:45Z,@iina1369,congratulations ❤❤❤❤,4.0,
2024-04-24T04:27:24Z,@suryanasuryana9771,Semoga amanah,9.0,
2024-04-24T04:25:14Z,@sifaabulrahman2205,semoga bapak prabowo dan Gibran sehat selalu....dan tetap amanah menjalankan tugas ,20.0,
2024-04-24T04:15:46Z,@salmanabdi7915,"Kemenangan Prabowo-Gibran adalah hasil kecurangan! 

Hasil dari Kolusi dan Nepotisme yang dilakukan oleh Joko Widodo yang notabene adalah ayah kandung dari Gibran! 

Ini adalah SEJARAH KELAM bagi perjalanan demokrasi di Indonesia!",1.0,
2024-05-17T11:14:55Z,@PERTAMAX98,"bikin malu aja tidak terima kekalahan sampai ke persidangan,pemilihan umum paling anehi di indonesia,",0.0,
2024-04-23T11:02:10Z,@syamsulhidayat2306,Terpilih curang tsm negara ini klo msh dtangan jokowi rakyat tdk akan bersatu terpecah dua,0.0,
2024-04-23T10:21:56Z,@khaizxORyelxz,Dagelan Drakor .pejabat banyak tak takut azab kubur.ingat lobang kubur menanti mu Malaikat kanan kiri mu di sekelilingmu,1.0,
2024-05-28T11:24:18Z,@muhammadsoba2169,"Bagi kami Presiden & wakil Presiden yang dipilih dari hasil KECURANGAN & REKAYASA, kami tidak pernah mengakui punya pemimpin seperti itu.
Kami inginkan pemimpin yang dipilih dengan cara yang jujur,benar dan tidak CURANG. 
",0.0,
2024-05-14T07:57:48Z,@pebrianto8834,prabowo akan jd  presiden terbaik amiin....ok,1.0,
2024-05-07T02:20:00Z,congratulations ❤❤❤❤,Mantap,1.0,
2024-05-02T13:38:14Z,@CucunCunayah-cs8ko,Alhamdulillah PRABOWO PRESIDEN'RI ❤❤❤❤,1.0,
2024-04-23T11:02:10Z,@syamsulhidayat2306,Terpilih curang negara ini klo masih ditangan jokowi rakyat tidak akan bersatu terpecah dua,0.0,
2024-04-23T10:21:56Z,@khaizxORyelxz,Dagelan Drakor .pejabat banyak tak takut azab kubur.ingat lobang kubur menanti mu Malaikat kanan kiri mu di sekelilingmu,1.0,
2024-07-14T01:20:11Z,@sumiati12sumiati66,Aslkm.bpk.kta.mendengar.bpk.prabowo.pidato.hti.terharu.demi.rayat.mdh2allohbukti,,0.0
2024-07-12T13:38:24Z,@IrsoekarnoBungkarno-jx9cs,ROKOK DI TURUNIN SEDIKIT. INDONESIA PEROKOK. CUACA EXTRIM SOJUK HANGAT. AYAH CUBAK LAH TEKAN KE P.T KITA SAMPOERNA T.B.K. KASIAN PEROKOK YAH.,,0.0
2024-07-09T16:04:56Z,@dediamran,pak probowo tolong tuntaskan kasus vina.,,
<br>polisi sudah tidak bisa dipercaya lagi,0,,,
2024-07-09T14:10:46Z,@RaffiFarrid,Uwbsoya siy❤,,0.0
2024-07-09T14:06:02Z,@BeiRafiansyah,.,,0.0
2024-07-09T13:55:24Z,@hassan_ubaid5,Pa,,0.0
2024-07-09T09:04:20Z,@wildan_fajar,Pagi yang cerah seringkali disertai dengan langit biru yang indah.,,0.0
2024-07-09T02:59:46Z,@sritati6532,MANTAP PRESIDEN  PRABOWO JADI ORANG NOMOR.1  DI NEGARA DAN WAKIL PRESIDEN  GIBRAN  SEMOGA BAPAK MENJADI PRESIDEN  YAN.G BERHASIL MEMBELA RAKYAT MENJADI PEDOMAN HIDUP BAGI KAMI.ANTARA NYA  SAYA SEBAGAI SEORANG  SRITATI MENGHARAP SANGAT DIBANTU  DENGAN  TULISAN INI BAPAK MEMBACA DAN DENGAN PENUH TULUS DAPAT MENGUNDANG  DALAM PELAKSANAAN.. PADA HARI PELANTIKAN BAPAK . SEBAGAI PEMILIH BAPAK WAKTU PENJOBLOSAN. BAPAK .SAYA DARI KOTA BANDA ACEH  .AGAR BAPAK MAU MEMPERHATIKAN DAN BENAR 2 MEMBERI UNDANGAN SAAT PELANTIKKAN DENGAN SEMUA KEPERLUAN HINGGA TIBA DI JAKARTA PP SELAMAT  ATAS SEMUA PEKERJAAN. YANG BAIK UTK BAPAK  SAYA PERBUAT TULUS  . BAPAK  UNDANG DAN SAYA DATANG . PERHATIAN YANG BAIK DARI BAPAK HARAP DIMAKLUM KAN . DAN  SAYA MOHON  KESUCIAN HATI BAPAK . SEBAGAI PRESIDEN.RI  . BAPAK ANAK DARI MENTERI KEUANGAN  YANG CERDAS . ADALAH IDOLA KAMI BANGSA INDONESIA.  MERDEKA.,,0.0
2024-07-08T12:59:04Z,@LekSarman,BISMILLAH  BAPAK  BAPAK  NEGARA  INDONESIA  BAPAK  BAPAK  PRESIDEN  PRESIDEN  INDONESIA  SEMUA  NYA  SUPER  KING  SUPER  KING  SUPER  KING,,1.0
2024-07-08T12:56:28Z,@LekSarman,Bismillah  Super  Super  Is  The Best  Full  1000  Is The  Best  Full  Very  Good  1000  Very  Good  Very  Good,,1.0
2024-07-08T12:55:21Z,@LekSarman,Asalamungalaikum  Bapak  Mayor  Teddy  Selamat  Bertugas  Mengawal  Bapak  Negara  Indonesia  Bapak  Prabowo  Subiyanto  Semangat  Siap  Bertanggung  Jawab  Bertanggung  Jawab  Dan  Berbakti  Berbakti  Berbakti  Untuk  Negara  Indonesia  Merdeka  Merdeka  Merdeka,,1.0
2024-07-07T15:21:46Z,@marja_clean,Senang bisa mengantarkan pak prabowo gibran jadi presiden terpilih 2024-2029.semoga indonesia makmur di pimpin bapak prabowo- gibran.,,0.0
2024-07-07T10:16:48Z,@fauzan1670,selesai tugas sebagai adik kandung almarhum memilih pemimpin idolanya sebagai adik saya lega ngeplong jadi saksi,,0.0
2024-07-07T10:13:17Z,@fauzan1670,akhirnya idola almarhum abang tercapai selesai pilihan almarhum abang memilih idolanya,,0.0
2024-07-07T06:07:35Z,@solemannakrantau8496,👍💯👍,,1.0
2024-07-07T06:04:59Z,@solemannakrantau8496,smngt bapak presiden dan kk wakil presiden Republik Indonesia,,5.0
2024-07-03T12:16:23Z,@Akun2Ff,"Hnya persatuan, yg bisa menguatkan,bangsa ini, ,, 😂",,0.0
2024-07-02T21:06:49Z,@user-il5uz6ni1s,Ya*1708*,,0.0
2024-06-26T07:04:30Z,@YuliAna-jk6uj,Itu piring nasi mu.jandi cuma di atas jandi.,,0.0
2024-06-26T07:03:23Z,@YuliAna-jk6uj,Ngomong kosong itu.makan gratis mana,,0.0
2024-06-26T07:02:09Z,@YuliAna-jk6uj,Makan grati mana si,,0.0
2024-06-26T07:01:15Z,@YuliAna-jk6uj,Sore pak kalau pak jadi presiden gak terima kasih kepada masarakat.jangan sombong pak,,0.0
2024-06-25T07:15:27Z,@HerbalCibinong,Pak ganjar mana ni,,0.0
2024-06-23T08:14:57Z,@user-nk2ft9rn5k,Percaya ya pak apa yang dah di tetap kan yang maha kuasa itu engak akan terganti siapa pun heeee pemimpin kami Indonesia NKRI bapak no 02 amen moga damai selalu ya pak no 02,,0.0
2024-06-24T12:10:01Z,@user-qg1bj5sx5m,"KOMENTAR  ..TRIMA KASIH KEPADA  BAPA PRABOWO DAN PA GIBRAN SEBAGAI PRESIDEN TERPILIH DAN WAKIL PRESIDEN <br>TERPILIH  ATAS  PERTANDA  KEPEMIMPINAN YG MAKIN <br>TERASA DALAM BEBERAPA WAKTU INI SEKALIPUN BELUM  <br>DILANTIK <br><br> MISALNYA  <br>1.Persiapan untuk  memberi makan kepafa. Anak2 sekolah <br><br>SeIndonesia  demi gisi anak2 bangsa ke depan<br><br>2.Bertekat menam bahkan  2juta rp kepadaGuru indonesia  ini  yg <br>Pertama bagi Guru selamaindonezia berdiri <br>3. Ketambahan  gaji da  tunjangan <br>     Bagi ASN PNS  dan pensiun pensiun  seperti yg di  nyatakan <br>BU SRI MULYANI  MENKEU <br>INDONESIA <br><br> 4.INI SEBUAH INISIASI PEMERINTAH BARU DAN LAMA <br>YGBRUOD FILD NYA <br>Asangat  ISTIMEWA  BAGI PARA<br>TINGKATAN  PEGAWAI2 INDONESIA  SEBAGAI METODA<br>MELAYANI  APARAT  NYA<br>     KEBERANIAN SEPERTI  INI<br>     ADALAH UPAYA MERUBAH <br>KEHIDUPAN  Aparat aparat Nya<br>sampai tkt menghibur dlm <br>Mensejahterakan. Karna dampak <br>Nya akan kembali kepada Rakyat<br>Atau MasyarakAt  umum INDONESIA<br><br>5.KIRANYA TUHAN SUMBER<br>    KEPEMIMPINAN  PEMERINTAH  KU INI    MEMBERKATI  <br>  BAPAK PRABOWO DAN BPK <br>   GIBRAN  AGAR TELINDUNG <br><br>    DARI HAL HAL YG MENGHALANGI PEMERINTAHAN<br>MEREKA  KEDEPAN<br><br>     ALLAH MENYERTAI DAN<br>      MEMBERKATI MEREKA <br>      DALAM MEMIMPIN INDONESIA<br>       AMIIN  SEMOGA..... AMIN <a href=""https://www.youtube.com/watch?v=oScwQx6MgEg&amp;t=1128"">18:48</a>",,0.0
2024-06-23T08:12:15Z,@user-nk2ft9rn5k,Heeee kan pak engak akan terganti berdua kan pak heeee tetap semangat ya bapak no 02 kalau dah jadi presiden dan wakil presiden tetap jangan lupa kan semua masyarakat bapak ya pak heeee salam damai walau saya sendiri itu berarti untuk q asal bapak no 02 bawa ibu titik jadi ibu negara ya pak amen,,1.0
2024-06-18T07:31:55Z,@user-nk3jr9on9z,Semoga semoga saja sukses dan mendapat petunjuk yang lebih untuk memimpin Indonesia kedepan,,0.0
2024-06-15T11:27:44Z,@DarWin-kq6ig,Saya darwin Terima kasih kepada ahmad yani yayuk entah fitnah dajjal atau bukan adek ahmad yani atau terimakasih saya darwin   dapat melihat kompi TNI bermalam makan minum di Indonesia bersama anak hawa abdul Kadir Maria kadir  rasanya saya darwin terkesan melihat tank jeep wily mobil TNI  memang tank suka buat nama tank pembuatan tank kendaraan tempur Darat laut udara mesin sipil dan  milyter  walaupun susah payah dapat ke alat-alat peralatan pembuatan di Indonesia karena harga moderen mesin serba canggih leser Indonesia printer Industri di Indonesia mahal untuk pembuatan mesin pmpuudasar ya sdhlah presiden Indonesia nasi sdhh menjadi bubur  Wasallam bapak Presiden Indonesia,,0.0
2024-06-15T11:16:19Z,@DarWin-kq6ig,Maaf kalau ada Kate kata tulisan saya darwin tidak berkenan tertanda dari darwin delapan alpa romeo win atau twenty one 21juli 1975  di Indonesia bapak Presiden Indonesia,,0.0
2024-06-15T11:13:14Z,@DarWin-kq6ig,Saya darwin memang bukan peranakan Indonesia presiden Indonesia saya darwin peranakan Korea Selatan atau cina Indonesia merdeka itu atuhh susah di Indonesia  susah banget  dapat merdeka di Indonesia Raya Terima kasih bapak Presiden Indonesia pernah mimpiin saya darwin juga peranakan eksis asing Indonesia di Indonesia Suku Dayak dll  di Indonesia saya darwin sadar saya darwin bukan Indonesia saya darwin sadar tentang status saya darwin di Indonesia Raya peranakan orang asing  saya darwin sdh memohon  ke Amerika Serikat PBB tentang permohonan bukan rakyat Indonesia saya darwin Terima kasih kepada Allah SWT ibu bapa Indonesia paman Bibi Indonesia walaupun saya darwin rasanya sakit di Indonesia kepada bapak Ibu paman Bibi Indonesia surga Allah SWT saya darwin ucapkan selamat masuk ker surga Allah amin amen Allah SWT,,0.0
2024-06-15T11:02:05Z,@DarWin-kq6ig,Berpuluh-puluh tahun di Indonesia saya darwin di buling di fitnah dajjal Indonesia serta akte KTP benar-benar namanya Indonesia hebat cis tidak usah berbicara sama aku  sungguh hebat benar-benar Indonesia presiden Indonesia salut saya ke Indonesia Raya sampai saya darwin di buat lupa rasa sakit lapar sunyi senyap salut terhadap republika Indonesia pmpuudasar di rt rw saya darwin presiden Indonesia,,0.0
2024-06-15T10:57:08Z,@DarWin-kq6ig,Kepada Presiden Indonesia saya dapat beli mobil jeep wily mini susah banget betani pun susah dapat lahan pertanian uang ada dilarang membeli susah banget hidup di Indonesia tidak beda di Palestina suria karena rewang  suara tidak enak rasanya di dengarkan di pmpuudasar ra sakit saja beragama juga jujur benar-benar di Indonesia susah cari orang manusia yang dapat saya percayalah tidak beda jaman anabi jaman Dajjal di Indonesia saya darwin tidak berminat sebagai rakyat Indonesia sdh saya beri keputusan ke pmpuudasar di Indonesia memang hebat benar-benar Indonesia berbohong orang-orang saya ketahui bahkan saya kenal  juga tidak diketahui presiden Indonesia tingkat kematian sangat tinggi di Indonesia bertengkar selisih paham tentang pmpuudasar benar-benar hebat namanya Indonesia di mata Tuhan nama Allah SWT pmpuudasar,,0.0
2024-06-11T14:55:33Z,@RahmiSan,Prabowo Subianto presiden RI,,0.0
2024-06-11T12:52:18Z,@JaberH-fx4bx,Waking buduh,,0.0
2024-06-10T18:16:24Z,@KurniawanPratama-ef2lo,Plonga plongo nya lucu,,0.0
2024-06-09T13:10:43Z,@ruthtukangbas8653,Kalimantan  bersama prabowo gibran mantap,,0.0
2024-06-07T06:20:02Z,@HeriSuseno-zq3vn,Mampu dan mendapatrestu dari masyarakat  uga di berkathi oleh Alloh SWT Aamiin YRA❤❤❤,,0.0
2024-06-06T07:04:23Z,@IrfanirfanirfanirfanIrfa-bu5lf,itu bagus 🙏🙏,,0.0
2024-06-06T01:56:37Z,@user-ch7dr6qp1q,"Langka dan lebijakanmu,suatu kepercayaan dan kehormatan dari rakyat.ayo maju demi harapan rakyat .trimks",,3.0
2024-05-28T09:07:33Z,@MartinusBebo,😂1232,,0.0
2024-05-23T15:40:21Z,@ismailmail3459,Se...utahrai..Suatu puisidi...Untk putra patri Bangsa indonesiA...Engakta Kenl Lelah tuk majuh trus demi masah depn Rayakmu...walaupun engakau yg terjatuh namun engkau Bangkit tuk rakyatmu...Kembang teratai putuh kan Engkau Bangakan dan kan Engakau Petik dambakan kembalih tuk ibu Bangsa Ralyat Indonesia...Seramum wangi Teratai putih mewanggii..menuju IndonediA Emas..Salam Ekumene...By.Ismail.Kom.Putra Kaili..Sulatengh.Alamt.Makassar....IndonesiA..jaya dan Sejaterah....amin..wassalm.,,0.0
2024-05-21T12:53:13Z,@jarmanar,sip,,0.0
2024-05-21T01:27:04Z,@YaniIryani-zt1cp,Alhamdulilah pilihanku praboeo gibran tdk sia2 selamat ya buat bpk prabowo dan gibran yg sdh jd presiden ri taun 2024amin semoga amanah dan rakyat makin sejahtera amin😢❤❤❤❤,,0.0
2024-05-17T12:41:32Z,@erikeke9617,apik kwee,,0.0
2024-05-13T01:24:19Z,@user-de5to1mp1h,"Saya harap IKN jangan di teruskan dulu,,!! Karena apa,?  karena kesejateraan rakyat itu lebih penting, <br>Bukanya lebih baik jika biayanya di salurkan untuk brantas harga sembako bbm dan kemiskinan, <br>Dan bukankah ini yang kita inginkan,??<br>walau siapapun peresidenya..",,0.0
2024-05-12T05:11:18Z,@andiabubakarssulaiman9356,PRABOWO - GIBRAN Pemimpin INDONESIAKU Jaya BANGSAKU JAYA RAKYAT INDONESIA SECARA MENYELURUH AAMIIN AAMIIN AAMIIN YRA,,0.0
2024-05-11T09:46:24Z,@LekSarman,BISMILLAH  BAPAK  BAPAK  NEGARA  INDONESIA  BAPAK    NEGARA  INDONESIA   SEMUA  SEMUA  NYA  SUPER  KING  SUPER  KING  SUPER  KING,,1.0
2024-05-11T09:41:37Z,@LekSarman,BISMILLAH  AMIN  AMIN  AMIN,,1.0
2024-05-11T09:36:52Z,@LekSarman,BISMILLAH  MERDEKA  MERDEKA  MERDEKA,,1.0
2024-05-11T09:36:02Z,@LekSarman,Asalamungalaikum  BAPAK  NEGARA  INDONESIA  BAPAK  PRABOWO  SUBIYANTO  MERAKYAT  MERAKYAT  MERAKYAT  ADIL  MAKMUR  SENTOSA  MERDEKA  MERDEKA  MERDEKA,,1.0
2024-05-11T09:27:10Z,@LekSarman,Bismillah  Tanah  Aku  Yg  Aku  Cintai  Engkau  Aku  Hargai  Pasti  Tanah  Ke  Lahiran  Aku  Dan  Tumpah  Darah  Aku  Merdeka  Merdeka  Merdeka,,4.0
2024-05-11T09:25:23Z,@LekSarman,Asalamungalaikum INDONESIA  KAYA  KAYA SUKU  KAYA  KAYA BAHASA  SOKSES  SELALU  MAJU  SELALU  JAYA  SELALU  JAYA  SELALU  JAYA  SELALU  BANGSA  AKU  DAN  NEGERI AKU  SOKSES  SELALU  JAYA  SELALU  MERDEKA  MERDEKA  MERDEKA,,1.0
2024-05-11T09:21:15Z,@LekSarman,Asalamungalaikum  BAPAK  NEGARA  INDONESIA  BAPAK  PRABOWO  SUBIYANTO  DAN  BAPAK  WAKIL  NEGARA  INDONESIA BAPAK  GIBRAN  SEMOGA  SOKSES  SELALU   KE  PEMIMPINAN  NYA   ADIL  MAKMUR  SENTOSA  SOKSES  SELALU  JAYA  SELALU  JAYA  SELALU  JAYA  SELALU  BANGSA  AKU  DAN  NEGERI  AKU  SOKSES  SELALU  JAYA  SELALU  MERDEKA  MERDEKA  MERDEKA,,1.0
2024-05-10T20:55:00Z,@user-jx7wq9vt2r,Jadi teringat ucapan Gusdur waktu itu .. Prabowolah yg menjadi presiden selanjutnya setelah Bpk jokowi 🥲 semoga Prabowo-Gibran &amp; mentri-mentri dibawahnya memberikan banyak kebaikan kpd rakyat dan bangsa NKRI Amin,,1.0
2024-05-10T18:29:58Z,@markmeh5999,"Saya sbgai org malaysia,sangat gembira jika probowo jadi president indonesia yg baru...alhamdulillah",,0.0
2024-05-10T15:31:48Z,@Supriyadi-yf9dm,Saya dukung dengan doa semogga pak prabowo berhasil mengemban amanah negara amin,,0.0
2024-05-10T15:28:28Z,@Supriyadi-yf9dm,Pak presiden tetap optimis dalam kerja dalam impianmu mewujudkan Indonesia maju,,0.0
2024-05-10T13:22:19Z,@LitaAzzahra-pb2mn,Semoga pak Prabowo Bisa memberikan hukuman mati bagi parah koruptor,,0.0
2024-05-10T08:55:44Z,@RosidaWati-rs9rw,❤,,0.0
2024-05-10T08:58:47Z,@RosidaWati-rs9rw,❤semoga sehat selalu PK Prabowo Subianto gibran ❤️ semoga amanah dan adil dan makmur Rayat kita,,0.0
2024-05-09T15:43:25Z,@user-pj3ye3qg4r,Glowing matamu,,0.0
2024-05-09T15:42:39Z,@user-pj3ye3qg4r,Karbitan,,0.0
2024-05-09T15:40:55Z,@user-pj3ye3qg4r,Ok,,0.0
2024-05-09T06:51:24Z,@user-Jp8h7P08D,😊😅❤😮🎉😮😢😅,,0.0
2024-05-08T03:54:09Z,@joedwi2227,Tolong asn nakes remunerasi pak .mkasian kami kalau nggak makan sampai satu bulan bisa teryualar penyakit,,0.0
2024-05-06T05:41:38Z,@user-cx7iu7iv4f,"Subahanallah , menjunjung tinggi setinggi tingga nya ,junjungan kita nabi besar muhammad saw ❤",,0.0
2024-05-05T02:55:34Z,@user-zh2sc8qw8u,Yg terhormat fritz alor boy.  Hhhhh,,0.0
2024-05-04T18:29:09Z,@RahmatzubaydillahUbay,Selamat bertugas bpk prabwo alhmdulilah subhanallah,,0.0
2024-05-04T16:25:48Z,@ArifWahyudin-zm4gf,Selamat bertugas semoga jauh lebih baik dunia akhirat,,0.0
2024-05-04T13:37:49Z,@user-rq7ew7ec2g,Rakyat setujuh amanat prabowo kita harus bersatu berngandeng tangan membangun indonesia lebih baik,,2.0
2024-05-04T13:37:46Z,@afifah23420,Bapak tolong dong kasi lepas Jessica 😢,,0.0
2024-05-04T04:14:26Z,@rainsentertainment18,"SELAMAT BERTUGAS KEMBALI JENDERAL, IBU PERTIWI KEMBALI MEMANGGILMU. DOA KAMI SELALU MENYERTAI..",,0.0
2024-05-03T03:12:53Z,@mteguh-xu9wf,TNI. buka mata.telur indonesia,,0.0
2024-05-02T12:17:05Z,@robertussimbolon7353,"Apakah di negeri ini bebas judi online seperti di jaman kepemimpinan pak Jokowi, judi online bebas saja seperti situs pisang 123,dewa togel dll",,0.0
2024-05-02T11:47:32Z,@Alifiaa_zahraa,Biasanya anak pejabat itu sengak2.. hebat Gibran  yg tembus wapres😅,,0.0
2024-05-02T09:04:22Z,@user-ek6rx5yf9h,Merdeka Papua,,0.0
2024-05-02T03:01:06Z,@88tiger_yesterday,kok ganjar gaada ya,,0.0
2024-05-01T22:24:07Z,@user-ry3wk2ln6y,Dalam Pesta D.R_Demokrasi Rakyat_Itu Sangat Benar Dan Betul Sekali Seperti Layaknya Sebuah Kompetisi Pertandingan Olahraga Yang Harus Tetap Menjunjung Terus Nilay Nilai Kesehatan Dan Sportivitas Yang Menyehatkan<br>Yang Kalah Harus Tetap Mengalah Meskipun Kemungkinannya Kecewa  Dan Yang Menang Tidak Boleh Sombong Ataupun Jumawa_Semoga Poro Pada Pado Podo Semua Negarawan Dan Seluruh Masyarakat Indonesia Harus Tetap Selalu Bersatu Dan Tetap Terus Menjalin Silaturahmi Dengan Baik Dan Bijak Sehingga NKRI Dan Masyarakatnya Bisa Terus Semakin Berjaya Sepanjang Masa Dan Kami Ataupun Kita Sebagai WNI Berharap Semoga Yang Muliya YTH :  Bapak Presiden Dan Wakil Presiden Terpilih Periode Tahun 2024_2029 M. Yaitu<br>Yang Muliya Bapak Jenderal H. Prabowo Subianto Dan Bapak Wakil Presiden Yang Muliya YTH Mas Gibran Rakabuming Raka <br>Sebagai Pemenang Kontestan Terpilih <br>Semoga Selalu Sehat Dan Semoga Beliau Beliau Selalu Siap Bekerja Dengan Baik Untuk Kebaikan Dan Kesejahteraan Seluruh Rakyat Indonesia Dan Tentunya Harus Selalu Siap Melayani Semua Masyarakat Indonesia Dengan Baik_Bijak Dan Bijaksana Dengan Kebijakan Kebijakan Terbaik Dari Pada Kepemimpinan Beliyau Beliau_Aamiin YRA,,1.0
2024-05-01T20:57:22Z,@BendriBen-cl4re,alhamdulilah,,0.0
2024-05-01T05:41:06Z,@EkoPurwanto-hc9zk,BAN SEREP....,,0.0
2024-04-30T17:16:43Z,@pasukansemut_merah,"Gua suka dengan integritas ketua KPU, dia legend dengan sikap dll nya.",,0.0
2024-04-30T12:55:24Z,@zulharinova1293,Selamat pak prabowo.ok gaa,,0.0
